event_id,Datetime,Station,WY,WYClass,Inundation,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,ConditionCode,FieldComments,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,Flowdiff,FlowdiffAdj,Volume,VolumeAdj,LabComments,SpeciesCode,CommonName,ScientificName,LifeStage,Count,CPUE,CPUEAdj,FlagPhys,CommentPhys,FlagSamp,CommentSamp,FlagLab,CommentLab,FlagFM,CommentFM,FlagCPUE,CommentCPUE,QCFlags,QCComments
SHR_2016-03-30 08:10:00,3/30/2016 8:10,SHR,2016,A,TRUE,CLR,NA,NA,13.4,0.27,101,130,7,10.42,25.6,1,NA,5,Regular,65000,69048,4048,4048,12.43378406,12.43378406,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.08,0.08,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2016-03-30 08:10:00,3/30/2016 8:10,SHR,2016,A,TRUE,CLR,NA,NA,13.4,0.27,101,130,7,10.42,25.6,1,NA,5,Regular,65000,69048,4048,4048,12.43378406,12.43378406,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.08,0.08,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,C,Carp,Cyprinus carpio,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,820000,824537,4537,4537,13.93579009,13.93579009,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.072,0.072,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-03-30 10:22:00,3/30/2016 10:22,STTD,2016,A,TRUE,CLR,NA,NA,15.24,0.25,440,540,7.79,7.61,40.1,1,NA,5,Regular,69000,74672,5672,5672,17.4220413,17.4220413,NA,NONE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2016-04-07 09:45:00,4/7/2016 9:45,SHR,2016,A,FALSE,CLD,NA,NA,16.92,0.59,118,138,7.78,10.01,10.9,1,NA,10,Regular,74800,78536,3736,3736,11.47544893,11.47544893,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.087,0.087,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2016-04-07 09:45:00,4/7/2016 9:45,SHR,2016,A,FALSE,CLD,NA,NA,16.92,0.59,118,138,7.78,10.01,10.9,1,NA,10,Regular,74800,78536,3736,3736,11.47544893,11.47544893,NA,ACT,Unid Actinopterygii (ray-finned fishes),Actinopterygii,NA,22,1.917,1.917,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,90000,101835,11835,11835,36.35223181,36.35223181,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.028,0.028,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,830000,835518,5518,5518,16.94901691,16.94901691,NA,LEP,Unid Sunfish,Lepomis spp,NA,1,0.059,0.059,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,830000,835518,5518,5518,16.94901691,16.94901691,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.059,0.059,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,79000,90667,11667,11667,35.8362052,35.8362052,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.028,0.028,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,79000,90667,11667,11667,35.8362052,35.8362052,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.028,0.028,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,79000,90667,11667,11667,35.8362052,35.8362052,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.028,0.028,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,825000,830975,5975,5975,18.35273216,18.35273216,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.054,0.054,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,825000,830975,5975,5975,18.35273216,18.35273216,NA,LEP,Unid Sunfish,Lepomis spp,NA,1,0.054,0.054,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,835000,842078,7078,7078,21.74069258,21.74069258,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,835000,842078,7078,7078,21.74069258,21.74069258,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,835000,842078,7078,7078,21.74069258,21.74069258,NA,C,Carp,Cyprinus carpio,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,835000,842078,7078,7078,21.74069258,21.74069258,NA,C,Carp,Cyprinus carpio,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-08 08:52:00,4/8/2016 8:52,STTD,2016,A,FALSE,CLD,NA,NA,19.7,0.24,567,631,8.04,7.17,33.9,1,NA,10,Regular,835000,842078,7078,7078,21.74069258,21.74069258,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,ATH,Unid Juvenile silverside,Atherinopsidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,SASU,Sacramento Sucker,Catostomus occidentalis,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,100000,107284,7284,7284,22.3734395,22.3734395,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.045,0.045,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-12 10:54:00,4/12/2016 10:54,STTD,2016,A,FALSE,CLD,NA,NA,18.8,0.37,641,726,7.9,5.88,30.6,1,NA,10,Regular,840000,845719,5719,5719,17.56640589,17.56640589,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,1,0.057,0.057,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2016-04-18 10:35:00,4/18/2016 10:35,SHR,2016,A,FALSE,CLR,NA,NA,16.81,0.7,106,126,7.74,10.13,7.4,1,NA,10,Regular,107000,109491,2491,2491,7.651323146,7.651323146,NA,ACT,Unid Actinopterygii (ray-finned fishes),Actinopterygii,NA,8,1.046,1.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-19 08:28:00,4/19/2016 8:28,STTD,2016,A,FALSE,CLD,NA,NA,20.56,0.28,707,772,7.97,6.64,38.6,1,NA,10,Regular,118000,125118,7118,7118,21.86355606,21.86355606,NA,LP,Logperch,Percina macrolepida,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2016-04-19 08:28:00,4/19/2016 8:28,STTD,2016,A,FALSE,CLD,NA,NA,20.56,0.28,707,772,7.97,6.64,38.6,1,NA,10,Regular,118000,125118,7118,7118,21.86355606,21.86355606,NA,LP,Logperch,Percina macrolepida,NA,1,0.046,0.046,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
