LarvalCatchID,LarvalDataID,ChannelLocation,SpeciesCode,Stage,TL,FL,Count,Comments,LarvalCode
6392,658,Mid_East,TFS,L,5,,1,,
6393,658,Mid_East,TFS,L,5,,1,,
6394,658,Mid_East,TFS,L,5,,1,,
6395,658,Mid_East,TFS,L,5,,1,,
6396,658,Mid_East,TFS,L,5,,1,,
6397,658,Mid_East,TFS,L,5,,1,,
6398,658,Mid_East,TFS,L,7,,1,,
6399,658,Mid_East,TFS,L,7,,1,,
6400,658,Mid_East,TFS,L,7,,1,,
6401,658,Mid_East,TFS,L,8,,1,,
6403,658,Near_East,TFS,L,5,,1,,
6404,658,Near_East,TFS,L,5,,1,,
6405,658,Near_East,TFS,L,5,,1,,
6406,658,Near_East,TFS,L,5,,1,,
6407,658,Near_East,TFS,L,5,,1,,
6408,658,Near_East,TFS,L,5,,1,,
6409,658,Near_East,TFS,L,5,,1,,
6410,658,Near_East,TFS,L,5,,1,,
6411,658,Near_East,TFS,L,5,,1,,
6412,658,Near_East,TFS,L,5,,1,,
6413,658,Mid_West,TFS,L,5,,1,,
6414,658,Mid_West,TFS,L,5,,1,,
6415,658,Mid_West,TFS,L,5,,1,,
6416,658,Mid_West,TFS,L,5,,1,,
6417,658,Mid_West,TFS,L,8,,1,,
6418,658,Near_West,TFS,L,5,,1,,
6419,658,Near_West,TFS,L,5,,1,,
6420,658,Near_West,TFS,L,5,,1,,
6421,658,Near_West,TFS,L,5,,1,,
6422,658,Near_West,TFS,L,5,,1,,
6423,658,Near_West,TFS,L,6,,1,,
6424,658,Near_West,TFS,L,6,,1,,
6425,658,Near_West,TFS,L,6,,1,,
6426,658,Near_West,TFS,L,8,,1,,
6427,659,,None,,,,,,
6428,662,,TFS,L,12,,1,,
6429,662,,TFS,L,10.5,,1,,
6430,662,,TFS,L,5,,1,,
6431,662,,TFS,L,6,,1,,
6432,662,,TFS,L,8.5,,1,,
6433,655,,None,,,,,,
6434,660,,None,,,,,,
6435,661,,TFS,L,5,,1,,
6436,637,Near_East,AT,,,,3,,
6437,582,,STB,Y,3,,1,specimen damaged,
6438,611,,None,,,,,,
6439,613,,None,,,,,,
6440,615,,None,,,,,,
6441,617,,None,,,,,,
6442,619,,None,,,,,,
6443,621,,None,,,,,,
6444,612,,None,,,,,,
6445,616,,None,,,,,,
6446,618,,None,,,,,,
6447,620,,None,,,,,,
6448,622,,None,,,,,,
6449,666,,PRS,L,5,,1,,
6450,667,,CHN,J,38,,1,,
6451,671,,PRS,L,5.5,,1,,
6452,671,,PRS,L,6,,1,,
6453,672,,PRS,L,5,,1,,
6454,672,,PRS,L,6,,1,,
6455,669,,PRS,L,5,,13,,
6456,669,,PRS,L,5.5,,5,,
6457,669,,PRS,L,6,,8,,
6458,669,,PRS,L,6.5,,4,,
6459,669,,PRS,L,7,,1,,
6460,669,,PRS,L,7.5,,2,,
6461,669,,PRS,L,8,,3,,
6462,669,,PRS,L,9,,1,,
6463,669,,PRS,L,,,53,,
6464,668,,PRS,L,4.5,,2,,
6465,668,,PRS,L,5,,18,,
6467,668,,PRS,L,5.5,,2,,
6468,677,Near_West,SASU,L,13.5,,2,,
6469,677,Near_West,SASU,L,13,,1,,
6470,677,Mid_West,SASU,L,,,3,1 partial speciment as well,
6471,677,Mid_West,SASU,L,12,,3,,
6472,677,Mid_West,SASU,L,11.5,,2,,
6473,677,Mid_West,SASU,L,12.5,,6,,
6474,677,Mid_West,SASU,L,13,,9,,
6475,677,Mid_West,SASU,L,13.5,,6,,
6476,677,Mid_West,SASU,L,14,,5,,
6477,677,Mid_West,SASU,L,14.5,,4,,
6478,677,Mid_West,PRS,L,5,,2,,
6479,677,Mid_West,PRS,L,4.5,,1,,
6480,677,Mid_West,PRS,L,5.5,,3,,
6481,677,Mid_West,PRS,L,6,,4,,
6482,677,Mid_West,PRS,L,7,,5,,
6483,677,Mid_West,PRS,L,7.5,,1,,
6484,677,Mid_West,PRS,L,8.5,,3,,
6485,677,Mid_West,PRS,L,9,,1,,
6486,677,Mid_West,AT,Y/L,,,,"Percidae, data not entered!",
6487,677,Near_East,SASU,L,13,,13,,
6488,677,Near_East,SASU,L,13.5,,7,,
6489,677,Near_East,SASU,L,14,,8,,
6490,677,Near_East,SASU,L,14.5,,5,,
6491,677,Near_East,PRS,L,4.5,,1,,
6492,677,Near_East,PRS,L,5,,7,,
6493,677,Near_East,PRS,L,5.5,,5,,
6494,677,Near_East,PRS,L,6,,13,,
6495,677,Near_East,PRS,L,6.5,,3,,
6496,677,Near_East,PRS,L,7,,3,,
6497,677,Near_East,PRS,L,8,,4,,
6498,677,Near_East,PRS,L,8.5,,4,,
6499,677,Near_East,PRS,L,9,,3,,
6500,677,Near_East,PRS,L,9.5,,1,,
6501,677,Near_East,PRS,L,,,53,,
6502,677,Mid_East,PRS,Y/L,4.5,,3,,
6503,677,Mid_East,PRS,Y/L,5,,7,,
6504,677,Mid_East,PRS,L,5,,1,,
6505,677,Mid_East,PRS,L,5.5,,1,,
6506,677,Mid_East,PRS,L,6,,2,,
6507,677,Mid_East,PRS,L,7.5,,1,,
6508,677,Mid_East,PRS,L,8,,2,,
6509,677,Mid_East,PRS,L,8.5,,2,,
6510,677,Mid_East,PRS,L,10,,1,,
6511,677,Mid_East,SASU,L,12.5,,2,,
6512,677,Mid_East,SASU,L,13,,3,,
6513,677,Mid_East,SASU,L,13.5,,5,,
6514,677,Mid_East,SASU,L,14,,6,,
6515,677,Mid_East,SASU,L,14.5,,1,,
6516,677,Mid_East,SASU,L,15,,1,,
6517,677,,CHN,J,33.5,,1,benthic sample,
6518,677,,SASU,L,13,,1,benthic sample,
6519,678,,SASU,L,13,,1,,
6520,678,,PRS,L,5,,2,,
6521,678,,C,L,6,,1,,
6522,679,,None,,,,,,
6523,680,,SASU,L,14,,1,,
6524,676,Near_West,C,Y/L,5,,11,,
6525,676,Near_West,C,Y/L,5.5,,17,,
6526,676,Near_West,C,Y/L,6,,2,,
6527,676,Near_West,C,Y/L,,,5,,
6528,676,Mid_West,C,Y/L,5,,11,,
6529,676,Mid_West,C,Y/L,5.5,,14,,
6530,676,Mid_West,C,Y/L,6,,4,,
6531,676,Mid_West,PRS,Y/L,4,,1,,
6532,676,Mid_West,PRS,Y/L,4.5,,1,,
6533,676,Near_East,C,Y/L,,,38,,
6534,676,Near_East,C,Y/L,4,,1,,
6535,676,Near_East,C,Y/L,5,,23,,
6536,676,Near_East,C,Y/L,5.5,,6,,
6537,676,Near_East,OE,E,1,,1,"Actinopterygii egg, poor condition",
6538,676,Mid_East,PRS,L,7,,2,,
6539,676,Mid_East,PRS,L,9.5,,1,,
6540,676,Mid_East,PRS,Y/L,4.5,,2,,
6541,676,Mid_East,PRS,L,5.5,,1,,
6542,676,Mid_East,C,Y/L,5,,13,,
6543,676,Mid_East,C,Y/L,5.5,,5,,
6544,675,,C,L,6,,3,,
6545,675,,C,L,6.5,,1,,
6546,675,,C,Y/L,5,,6,,
6547,675,,C,Y/L,5.5,,6,,
6548,675,,C,Y/L,6,,3,,
6549,677,Mid_East,PRS,L,6.5,,1,,
6555,682,,MIN,L,9.5,,1,,
6557,687,,STB,Y/L,3.5,,1,,
6558,687,,STB,Y/L,3.5,,1,,
6559,687,,STB,Y/L,3.5,,1,,
6560,687,,STB,Y/L,3.5,,1,,
6561,687,,STB,Y/L,3.5,,1,,
6562,687,,STB,Y/L,3.5,,1,,
6563,687,,STB,Y/L,3.5,,1,,
6564,687,,STB,Y/L,3.5,,1,,
6565,687,,STB,Y/L,4.5,,1,,
6566,687,,STB,Y/L,3.5,,1,,
6567,687,,STB,Y/L,3.5,,1,,
6568,687,,STB,Y/L,3.5,,1,,
6569,687,,STB,Y/L,3.5,,1,,
6570,687,,STB,Y/L,3.5,,1,,
6571,687,,STB,Y/L,3.5,,1,,
6572,687,,STB,Y/L,3.5,,1,,
6573,687,,STB,Y/L,3.5,,1,,
6574,693,Near_East,STB,L,10,,1,,
6575,692,,STB,Y/L,4,,1,,
6576,692,,STB,Y/L,3.5,,1,,
6577,692,,STB,Y/L,3.5,,1,,
6578,691,,STB,Y/L,3.299999952,,1,,
6579,691,,STB,Y/L,3.299999952,,1,,
6580,691,,STB,Y/L,3.5,,1,,
6581,691,,STB,Y/L,3.5,,1,,
6582,691,,STB,Y/L,3.5,,1,,
6584,673,Mid_West,C,L,7,,1,,
6586,673,Mid_West,C,L,7.5,,1,,
6587,673,Mid_West,C,L,8,,1,,
6592,673,Mid_West,C,L,7,,1,,
6593,673,Mid_West,C,L,7.5,,1,,
6594,673,Mid_West,MIN,L,7,,1,,
6596,673,Mid_West,MIN,L,8,,1,,
6599,673,Mid_West,MIN,L,7,,1,,
6600,673,Mid_West,MIN,L,7,,1,,
6603,673,Mid_West,MIN,L,7,,1,,
6604,673,Mid_West,MIN,L,7,,1,,
6613,673,Mid_West,MIN,L,7.800000191,,1,,
6619,673,Mid_West,MIN,L,7,,1,,
6620,673,Mid_West,MIN,L,7.5,,1,,
6621,673,Mid_West,MIN,L,7.5,,1,,
6814,769,Near_West,LEP,L,5.5,,1,,
6815,769,Near_West,PRS,L,9,,1,,
6816,770,,MIN,L,8.5,,1,,
6817,770,,MIN,L,11.5,,1,,
6818,770,,C,L,12,,1,,
6819,770,,C,Y/L,6,,1,,
6820,770,,SASU,L,13,,1,,
6821,771,,MIN,L,6.300000191,,1,,
6823,673,Mid_West,MIN,L,7.5,,1,,
6830,673,Mid_West,MIN,L,7.5,,1,,
6831,673,Mid_West,MIN,L,7.5,,1,,
6832,673,Mid_West,MIN,L,7.5,,1,,
6833,673,Mid_West,MIN,L,7.5,,1,,
6834,673,Mid_West,MIN,L,7.5,,1,,
6836,673,Mid_West,MIN,L,7.5,,1,,
6838,673,Mid_West,MIN,L,7.5,,1,,
6839,673,Mid_West,MIN,L,7.5,,1,,
6840,673,Mid_West,MIN,L,8,,1,,
6842,673,Mid_West,MIN,L,8,,1,,
6843,673,Mid_West,MIN,L,8,,1,,
6844,673,Mid_West,MIN,L,8,,1,,
6845,673,Mid_West,MIN,L,8,,1,,
6846,673,Mid_West,MIN,L,8,,1,,
6847,673,Mid_West,MIN,L,8,,1,,
6848,673,Mid_West,MIN,L,8,,1,,
6849,673,Mid_West,MIN,L,8,,1,,
6850,673,Mid_West,MIN,L,8,,1,,
6851,673,Mid_West,MIN,L,8,,1,,
6852,673,Mid_West,MIN,L,8,,1,,
6853,673,Mid_West,MIN,L,,,113,,
6854,673,Mid_West,C,L,8.5,,1,,
6855,673,Mid_West,C,L,9,,1,,
6857,673,Mid_West,C,L,8,,1,,
6858,673,Mid_West,C,L,8,,1,,
6860,673,Mid_West,C,L,7,,1,,
6861,673,Mid_West,C,L,7,,1,,
6862,673,Mid_West,C,L,7,,1,,
6863,673,Mid_West,C,L,8,,1,,
6864,673,Mid_West,C,L,7.5,,1,,
6865,673,Mid_West,C,L,8,,1,,
6866,673,Mid_West,C,L,8,,1,,
6867,673,Mid_West,C,L,7,,1,,
6869,673,Mid_West,C,L,8,,1,,
6870,673,Mid_West,C,L,7,,1,,
6871,673,Mid_West,C,L,7,,1,,
6872,673,Mid_West,C,L,7.5,,1,,
6873,673,Mid_West,C,L,8,,1,,
6874,673,Mid_West,C,L,7,,1,,
6875,673,Mid_West,C,L,7,,1,,
6877,673,Mid_West,C,L,8.5,,1,,
6878,673,Mid_West,C,L,9,,1,,
6879,673,Mid_West,C,L,9,,1,,
6881,673,Mid_West,C,L,8,,1,,
6882,673,Mid_West,C,L,9,,1,,
6884,673,Mid_West,C,L,,,22,,
6886,681,Near_East,MIN,L,12,,1,,
6887,681,Near_East,LEP,L,3.5,,1,,
6894,683,Mid_West,ATH,L,4.5,,1,,
6895,683,Mid_West,SASU,L,14,,1,,
6896,683,Mid_West,MIN,L,12.5,,1,,
6897,683,Mid_West,MIN,L,12,,1,,
6898,683,Mid_West,MIN,L,11,,1,,
6899,683,Mid_West,MIN,L,14,,1,,
6900,683,Mid_West,MIN,L,13,,1,,
6901,683,Mid_West,MIN,L,13.5,,1,,
6902,683,Bottom,MIN,L,18.5,,1,,
6907,685,Near_East,LP,Y/L,7,,1,,
6908,685,Near_East,LP,Y/L,5.5,,1,,
6909,685,Near_East,LP,Y/L,6,,1,,
6912,685,Near_East,LP,Y/L,5,,1,,
6927,685,Near_East,MSS,L,5,,1,,
6928,685,Near_East,MIN,L,15,,1,,
6939,673,Mid_West,C,L,7,,1,,
6943,674,,MIN,L,8,,1,,
6948,674,,MIN,L,7,,1,,
6956,674,,MIN,L,7,,1,,
6975,687,,STB,Y/L,3.5,,1,,
6976,685,Mid_East,PRS,L,4,,1,,
6977,685,Mid_East,PRS,L,4.5,,1,,
6978,685,Mid_East,PRS,L,5,,1,,
6979,685,Mid_East,LEP,L,4,,1,,
6980,685,Mid_East,LP,L,4.5,,1,,
6981,685,Mid_East,LP,L,6.5,,1,,
6982,685,Mid_East,LP,L,6,,1,,
6983,685,Mid_East,LP,L,5,,1,,
6984,685,Mid_East,LP,L,5,,1,,
6985,685,Mid_East,LP,L,5,,1,,
6986,685,Mid_East,LP,L,5,,1,,
6987,685,Mid_East,LP,L,5,,1,,
6988,681,Mid_East,SASU,L,13.5,,1,,
6989,681,Mid_East,SASU,L,14,,1,,
6990,681,Mid_East,MIN,L,11,,1,,
6991,772,Mid_West,MIN,L,6.300000191,,1,,
6992,773,Mid_West,MIN,L,6.300000191,,1,,
6993,681,Mid_West,MIN,L,6.300000191,,1,,
6994,681,Bottom,MIN,L,8.5,,1,,
6995,681,Bottom,MIN,L,11.5,,1,,
6996,681,Bottom,C,L,12,,1,,
6997,681,Bottom,C,Y/L,6,,1,,
6998,681,Bottom,SASU,L,13,,1,,
6999,681,Near_West,LEP,L,5.5,,1,,
7000,681,Near_West,PRS,L,9,,1,,
7001,685,Near_West,LP,Y/L,5,,1,,
7002,685,Near_West,LP,Y/L,5,,1,,
7003,685,Near_West,LP,Y/L,5,,1,,
7004,685,Near_West,LP,Y/L,5,,1,,
7005,685,Near_West,LP,Y/L,5,,1,,
7006,685,Near_West,LP,Y/L,4.5,,1,,
7007,685,Near_West,LP,L,7.300000191,,1,,
7008,685,Near_West,LP,L,10,,1,,
7009,685,Mid_West,LP,Y/L,5,,1,,
7010,685,Mid_West,LP,Y/L,5,,1,,
7011,685,Mid_West,LP,Y/L,6,,1,,
7012,685,Mid_West,LP,Y/L,5,,1,,
7013,685,Mid_West,MIN,L,15,,1,,
7015,685,Mid_West,MIN,L,17,,1,,
7016,685,Mid_West,MIN,L,17,,1,,
7017,685,Mid_West,MIN,L,18,,1,,
7018,685,Mid_West,MIN,L,18.5,,1,,
7019,685,Mid_West,LEP,L,7.300000191,,1,,
7020,686,Mid_West,SASU,L,13.5,,1,,
7021,686,Mid_West,MIN,J,22,,1,,
7022,686,Mid_West,MIN,J,25,,1,,
7023,686,Mid_West,MIN,J,25,,1,,
7024,686,Mid_West,MIN,J,27,,1,,
7025,686,Mid_West,MIN,J,16,,1,,
7026,686,Mid_West,MSS,L,4.5,,1,,
7027,688,Near_East,LP,L,6,,1,,
7028,688,Near_East,LP,L,5,,1,,
7029,688,Near_East,LP,L,5,,1,,
7030,688,Near_East,PRS,L,8.5,,1,,
7031,688,Mid_West,LP,L,5.5,,1,,
7032,688,Mid_West,LP,L,5,,1,,
7033,688,Mid_West,LP,L,8.5,,1,,
7034,688,Mid_West,TFS,L,14,,1,,
7035,688,Mid_West,AMS,L,14,,1,,
7036,688,Mid_West,AMS,L,15.5,,1,,
7037,688,Mid_West,TFS,L,7,,1,,
7038,688,Mid_West,TFS,L,7,,1,,
7039,688,Mid_West,TFS,L,8,,1,,
7040,688,Mid_West,TFS,L,10,,1,,
7041,688,Mid_West,TFS,L,7,,1,,
7042,688,Mid_West,TFS,L,10,,1,,
7043,688,Mid_West,TFS,L,9.5,,1,,
7044,688,Mid_West,TFS,L,10,,1,,
7045,688,Mid_West,TFS,L,7,,1,,
7046,688,Mid_West,TFS,L,7.5,,1,,
7047,688,Mid_West,TFS,L,7,,1,,
7048,688,Mid_West,TFS,L,6,,1,,
7049,688,Mid_West,TFS,L,7.5,,1,,
7050,688,Mid_West,TFS,L,7,,1,,
7051,688,Mid_West,TFS,L,8.5,,1,,
7052,688,Mid_West,TFS,L,8.5,,1,,
7053,688,Mid_West,TFS,L,10,,1,,
7054,688,Mid_West,TFS,L,7,,1,,
7055,688,Mid_West,TFS,L,7,,1,,
7056,688,Mid_West,MSS,L,4,,1,,
7057,688,Mid_West,MSS,L,4,,1,,
7058,688,Near_East,LP,L,14,,1,,
7059,688,Near_East,LP,L,11.5,,1,,
7060,688,Near_East,LP,L,9,,1,,
7061,688,Near_East,LP,L,8,,1,,
7062,688,Near_East,LP,L,6,,1,,
7063,688,Near_East,LP,L,5,,1,,
7064,688,Near_East,LP,L,8,,1,,
7065,688,Near_East,LP,L,7.5,,1,,
7066,688,Near_East,LP,L,8.5,,1,,
7067,688,Near_East,LP,L,8,,1,,
7068,688,Near_East,LP,L,8,,1,,
7069,688,Near_East,LP,L,5,,1,,
7070,688,Near_East,LP,L,5,,1,,
7071,688,Near_East,LP,L,5.5,,1,,
7072,688,Near_East,LP,L,5.5,,1,,
7073,688,Near_East,LP,Y/L,5.5,,1,,
7074,688,Near_East,LP,Y/L,5,,1,,
7075,688,Near_East,LP,Y/L,5,,1,,
7076,688,Near_East,LP,Y/L,4.5,,1,,
7078,688,Near_East,TFS,L,9,,1,,
7079,688,Near_East,TFS,L,7,,1,,
7080,688,Near_East,TFS,L,6,,1,,
7081,688,Near_East,TFS,L,7,,1,,
7082,688,Near_East,TFS,L,8,,1,,
7083,688,Near_East,TFS,L,9,,1,,
7084,688,Near_East,TFS,L,10,,1,,
7085,688,Near_East,TFS,L,6,,1,,
7086,688,Near_East,TFS,L,6,,1,,
7087,688,Near_East,TFS,L,12.5,,1,,
7088,688,Near_East,AMS,L,14.5,,1,,
7089,688,Near_East,PRS,L,7.5,,1,,
7090,689,Bottom,MIN,L,7.5,,1,,
7091,689,Bottom,PRS,L,4.5,,1,,
7092,689,Bottom,PRS,L,4.5,,1,,
7093,689,Bottom,PRS,L,5,,1,,
7094,689,Bottom,PRS,L,5.5,,1,,
7095,689,Bottom,STB,L,13.5,,1,,
7096,689,Bottom,STB,J,20,,1,,
7097,689,Near_East,STB,L,11,,1,,
7098,689,Near_East,ATH,L,5,,1,,
7100,689,Near_East,PRS,L,5,,1,,
7101,689,Near_East,PRS,L,5.5,,1,,
7102,689,Near_East,PRS,L,6,,1,,
7103,689,Near_East,PRS,L,4.5,,1,,
7104,689,Near_East,PRS,L,5,,1,,
7105,689,Near_East,GOB,L,5,,1,,
7106,689,Near_East,GOB,L,5,,1,,
7107,689,Near_East,GOB,L,5,,1,,
7108,689,Near_East,GOB,L,5,,1,,
7109,689,Near_East,GOB,L,5.5,,1,,
7110,689,Near_East,GOB,L,4,,1,,
7111,689,Near_East,GOB,L,4,,1,,
7112,689,Near_East,GOB,L,4,,1,,
7113,689,Near_East,GOB,L,4,,1,,
7114,689,Near_East,GOB,L,4,,1,,
7115,689,Near_East,GOB,L,4,,1,,
7116,689,Near_East,GOB,L,4,,1,,
7117,689,Near_East,GOB,L,4,,1,,
7118,689,Near_East,GOB,L,4.5,,1,,
7119,689,Near_East,GOB,L,4.5,,1,,
7120,689,Near_East,GOB,L,4.5,,1,,
7121,689,Near_East,GOB,L,4.5,,1,,
7122,689,Near_East,GOB,L,5,,1,,
7123,689,Near_East,GOB,L,4,,1,,
7124,689,Near_East,GOB,L,5,,1,,
7125,689,Near_East,GOB,L,5,,1,,
7126,689,Near_East,GOB,L,5,,1,,
7127,689,Near_East,GOB,L,5,,1,,
7128,689,Near_East,GOB,L,5,,1,,
7129,689,Near_East,GOB,L,5,,1,,
7130,689,Near_East,GOB,L,5,,1,,
7131,689,Near_East,GOB,L,5,,1,,
7132,689,Near_East,GOB,L,8,,1,,
7133,689,Near_West,STB,L,13,,1,,
7134,689,Near_West,STB,L,12,,1,,
7135,689,Near_West,STB,L,14.5,,1,,
7136,689,Near_West,STB,L,13,,1,,
7137,689,Near_West,GOB,L,12,,1,,
7140,689,Near_West,TFS,L,7.5,,1,,
7141,689,Near_West,TFS,L,9,,1,,
7142,689,Near_West,MSS,L,5,,1,,
7143,689,Near_West,MSS,L,5,,1,,
7144,689,Near_West,GOB,L,6,,1,,
7145,689,Near_West,GOB,L,5,,1,,
7146,689,Near_West,GOB,L,4.5,,1,,
7147,689,Near_West,GOB,L,4,,1,,
7148,673,Bottom,C,L,7,,1,,
7149,673,Bottom,C,L,8.5,,1,,
7150,673,Bottom,C,L,7.5,,1,,
7151,673,Bottom,C,L,8,,1,,
7152,673,Bottom,C,L,7,,1,,
7153,673,Bottom,C,L,7.300000191,,1,,
7154,673,Bottom,C,L,8.5,,1,,
7155,673,Bottom,C,L,7,,1,,
7156,673,Bottom,C,L,7,,1,,
7157,673,Bottom,C,L,7.5,,1,,
7158,673,Bottom,MIN,L,7,,1,,
7159,673,Bottom,MIN,L,7.5,,1,,
7160,673,Bottom,MIN,L,8,,1,,
7161,673,Bottom,MIN,L,6.5,,1,,
7162,673,Bottom,MIN,L,7.5,,1,,
7163,673,Bottom,MIN,L,7,,1,,
7164,673,Bottom,MIN,L,7,,1,,
7165,673,Bottom,MIN,L,9,,1,,
7166,673,Bottom,MIN,L,7.5,,1,,
7167,673,Bottom,MIN,L,7,,1,,
7168,673,Bottom,MIN,L,7,,1,,
7169,673,Bottom,MIN,L,8,,1,,
7170,673,Bottom,MIN,L,8,,1,,
7171,673,Bottom,MIN,L,8,,1,,
7172,673,Bottom,MIN,L,8,,1,,
7173,673,Bottom,MIN,L,8,,1,,
7174,673,Bottom,MIN,L,8,,1,,
7175,673,Bottom,MIN,L,8,,1,,
7176,673,Bottom,MIN,L,8,,1,,
7177,673,Bottom,MIN,L,7.800000191,,1,,
7178,673,Bottom,MIN,L,7,,1,,
7179,673,Bottom,MIN,L,7,,1,,
7180,673,Bottom,MIN,L,7,,1,,
7181,673,Bottom,MIN,L,7,,1,,
7182,673,Bottom,MIN,L,7,,1,,
7183,673,Bottom,MIN,L,7,,1,,
7184,673,Bottom,MIN,L,7.5,,1,,
7185,673,Bottom,MIN,L,7.5,,1,,
7187,689,Mid_East,C,L,7,,1,,
7188,689,Mid_East,GOB,L,3.5,,1,,
7189,689,Mid_East,GOB,L,5,,1,,
7190,689,Mid_East,GOB,L,6,,1,,
7191,689,Mid_East,GOB,L,3.5,,1,,
7192,689,Mid_East,GOB,L,5,,1,,
7193,689,Mid_East,GOB,L,5.5,,1,,
7194,689,Mid_East,GOB,L,5,,1,,
7195,689,Mid_East,GOB,L,4,,1,,
7196,689,Mid_East,GOB,L,4.5,,1,,
7197,689,Mid_East,GOB,L,3.5,,1,,
7198,689,Mid_East,GOB,L,3,,1,,
7199,689,Mid_East,GOB,L,4,,1,,
7200,689,Mid_East,GOB,L,4,,1,,
7201,689,Mid_East,GOB,L,3,,1,,
7202,689,Mid_East,GOB,L,4.5,,1,,
7203,689,Mid_East,GOB,L,3.5,,1,,
7204,689,Mid_East,GOB,L,5,,1,,
7205,689,Mid_East,GOB,L,5,,1,,
7206,689,Mid_East,GOB,L,5,,1,,
7207,689,Mid_East,GOB,L,5,,1,,
7208,689,Mid_East,GOB,L,4,,1,,
7209,689,Mid_East,GOB,L,4.5,,1,,
7210,689,Mid_East,GOB,L,4,,1,,
7211,689,Mid_East,GOB,L,4.5,,1,,
7212,689,Mid_East,GOB,L,4.5,,1,,
7213,689,Mid_East,GOB,L,5,,1,,
7214,689,Mid_East,GOB,L,5,,1,,
7215,689,Mid_East,GOB,L,4.5,,1,,
7216,689,Mid_East,GOB,L,4,,1,,
7217,689,Mid_East,GOB,L,4,,1,,
7218,689,Mid_East,GOB,L,,,88,,
7219,689,Mid_East,PRS,L,7,,1,,
7220,689,Mid_East,PRS,L,8,,1,,
7221,689,Mid_East,PRS,L,8.5,,1,,
7222,689,Mid_East,PRS,L,9,,1,,
7223,689,Mid_East,PRS,L,6.5,,1,,
7224,689,Mid_East,AMS,L,6,,1,,
7225,689,Mid_East,AMS,L,6.5,,1,,
7226,689,Mid_East,AMS,L,6.5,,1,,
7227,689,Mid_East,AMS,L,6,,1,,
7228,689,Mid_East,AMS,L,7,,1,,
7229,689,Mid_East,AMS,L,7,,1,,
7230,689,Mid_East,AMS,L,6,,1,,
7231,689,Mid_East,AMS,L,6.5,,1,,
7232,689,Mid_East,AMS,L,17,,1,,
7233,689,Mid_East,AMS,L,12,,1,,
7234,689,Mid_East,AMS,L,14,,1,,
7235,689,Mid_East,AMS,L,15.5,,1,,
7236,689,Mid_East,MIN,L,9,,1,,
7237,689,Mid_East,MIN,L,9,,1,,
7238,689,Mid_East,MIN,L,8,,1,,
7239,689,Mid_East,MIN,L,7.5,,1,,
7240,689,Mid_East,MIN,L,11,,1,,
7241,689,Mid_East,MIN,L,8,,1,,
7242,689,Mid_East,MIN,L,8.5,,1,,
7243,689,Mid_East,MIN,L,7,,1,,
7244,689,Mid_East,MIN,J,13.5,,1,,
7245,689,Mid_East,STB,L,31,,1,,
7246,689,Mid_East,STB,L,14,,1,,
7247,689,Mid_East,STB,L,15,,1,,
7248,689,Mid_East,STB,L,14.5,,1,,
7249,689,Mid_East,STB,L,14.5,,1,,
7250,689,Mid_East,STB,L,14,,1,,
7251,689,Mid_East,STB,L,9,,1,,
7252,689,Mid_West,PRS,L,8.5,,1,,
7253,689,Mid_West,PRS,L,8,,1,,
7255,689,Mid_West,PRS,L,6,,1,,
7256,689,Mid_West,PRS,L,5,,1,,
7257,689,Mid_West,PRS,L,5,,1,,
7258,689,Mid_West,PRS,L,5,,1,,
7259,689,Mid_West,AMS,L,13,,1,,
7260,689,Mid_West,AMS,L,12,,1,,
7261,689,Mid_West,AMS,L,13,,1,,
7262,689,Mid_West,TFS,L,9,,1,,
7263,689,Mid_West,TFS,L,7,,1,,
7264,689,Mid_West,TFS,L,7,,1,,
7265,689,Mid_West,TFS,L,7,,1,,
7266,689,Mid_West,TFS,L,6,,1,,
7267,689,Mid_West,TFS,L,6,,1,,
7268,689,Mid_West,TFS,L,6,,1,,
7269,689,Mid_West,TFS,L,6,,1,,
7270,689,Mid_West,TFS,L,8,,1,,
7271,689,Mid_West,TFS,L,7,,1,,
7272,689,Mid_West,TFS,L,7,,1,,
7273,689,Mid_West,TFS,L,7,,1,,
7274,689,Mid_West,GOB,L,5,,1,,
7275,689,Mid_West,GOB,L,5,,1,,
7276,689,Mid_West,GOB,L,5,,1,,
7277,689,Mid_West,GOB,L,5,,1,,
7278,689,Mid_West,GOB,L,5,,1,,
7279,689,Mid_West,GOB,L,4.5,,1,,
7280,689,Mid_West,GOB,L,4.5,,1,,
7281,689,Mid_West,GOB,L,3,,1,,
7282,689,Mid_West,GOB,L,3,,1,,
7283,689,Mid_West,GOB,L,3,,1,,
7284,689,Mid_West,GOB,L,3,,1,,
7285,689,Mid_West,GOB,L,3,,1,,
7286,689,Mid_West,GOB,L,3.5,,1,,
7287,689,Mid_West,GOB,L,3.5,,1,,
7288,689,Mid_West,GOB,L,3.5,,1,,
7289,689,Mid_West,GOB,L,4,,1,,
7290,689,Mid_West,GOB,L,4,,1,,
7291,689,Mid_West,GOB,L,4,,1,,
7292,689,Mid_West,GOB,L,4.5,,1,,
7293,689,Mid_West,GOB,L,4.5,,1,,
7294,689,Mid_West,GOB,L,4,,1,,
7295,689,Mid_West,GOB,L,4,,1,,
7296,689,Mid_West,GOB,L,4,,1,,
7297,689,Mid_West,GOB,L,4,,1,,
7298,689,Mid_West,GOB,L,6.5,,1,,
7299,689,Mid_West,GOB,L,3.5,,1,,
