"PhysicalDataID","Station","Date","YSI","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","FlowDirection","VegetationRank","FieldComments_WQ","DataCorrectionComments","ConditionCode","SamplingAltered","MeterSetTime","FlowMeterStart","FlowMeterEnd","FlowMeterSpeed","FieldComments","MeshSize","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
93,"SHR",1998-02-03,NA,"09:13:00","RAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-02-03 09:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","2","Feb","",""
91,"STTD",2001-04-04,NA,"11:31:00","CLR",NA,NA,17.8,0.22,NA,NA,NA,NA,NA,2001-04-04 11:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","4","Apr","",""
90,"STTD",2001-06-11,NA,"11:50:00","CLR",NA,NA,22.2,0.07,NA,NA,NA,NA,NA,2001-06-11 11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","6","Jun","",""
89,"SHR",2001-05-10,NA,"09:20:00","CLR",NA,NA,22.2,NA,NA,NA,NA,NA,NA,2001-05-10 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","5","May","",""
88,"STTD",2001-05-10,NA,"11:10:00","CLR",NA,NA,23.9,NA,NA,NA,NA,NA,NA,2001-05-10 11:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","5","May","",""
87,"SHR",2001-04-24,NA,"10:45:00","CLR",NA,NA,17.2,0.45,NA,NA,NA,NA,NA,2001-04-24 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","4","Apr","",""
86,"STTD",2001-04-24,NA,"09:20:00","CLR",NA,NA,17.8,0.23,NA,NA,NA,NA,NA,2001-04-24 09:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","4","Apr","",""
85,"SHR",2001-04-06,NA,"13:58:00","RAN",NA,NA,15.6,0.75,NA,NA,NA,NA,NA,2001-04-06 13:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","4","Apr","",""
84,"SHR",2001-03-19,NA,"13:51:00","CLR",NA,NA,15,0.5,NA,NA,NA,NA,NA,2001-03-19 13:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","3","Mar","",""
83,"STTD",2001-03-19,NA,"09:33:00","CLR",NA,NA,17.8,0.16,NA,NA,NA,NA,NA,2001-03-19 09:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","3","Mar","",""
82,"SHR",2001-03-15,NA,"13:40:00","CLD",NA,NA,13.9,0.33,NA,NA,NA,NA,NA,2001-03-15 13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","3","Mar","",""
81,"SHR",2001-02-28,NA,"16:54:00","CLR",NA,NA,12.2,0.13,NA,NA,NA,NA,NA,2001-02-28 16:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","2","Feb","",""
80,"SHR",2001-02-16,NA,"13:56:00","CLD",NA,NA,9.4,0.32,NA,NA,NA,NA,NA,2001-02-16 13:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","2","Feb","",""
79,"SHR",2001-01-30,NA,"13:20:00","CLR",NA,NA,7.8,0.2,NA,NA,NA,NA,NA,2001-01-30 13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","Jan","",""
77,"STTD",2001-03-15,NA,"10:15:00","CLD",NA,NA,16.1,0.16,NA,NA,NA,NA,NA,2001-03-15 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","3","Mar","",""
74,"SHR",2001-06-11,NA,"09:10:00","CLR",NA,NA,21.1,NA,NA,NA,NA,NA,NA,2001-06-11 09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","6","Jun","",""
73,"STTD",2001-02-28,NA,"12:30:00","CLR",NA,NA,12,0.09,NA,NA,NA,NA,NA,2001-02-28 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","2","Feb","",""
72,"STTD",2001-02-16,NA,"16:10:00","CLR",NA,NA,10,0.16,NA,NA,NA,NA,NA,2001-02-16 16:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","2","Feb","",""
71,"STTD",2001-01-30,NA,"11:00:00","CLR",NA,NA,7.8,0.12,NA,NA,NA,NA,NA,2001-01-30 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","1","Jan","",""
70,"STTD",2000-05-05,NA,"10:15:00","CLR",NA,NA,20,0.18,NA,NA,NA,NA,NA,2000-05-05 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","5","May","",""
69,"STTD",2000-06-05,NA,"11:00:00","CLR",NA,NA,20,0.13,NA,NA,NA,NA,NA,2000-06-05 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","6","Jun","",""
68,"SHR",2000-03-20,NA,"10:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-20 10:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3","Mar","",""
67,"SHR",2000-03-16,NA,"10:51:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-16 10:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3","Mar","",""
66,"SHR",2000-03-08,NA,"09:55:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-08 09:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3","Mar","",""
65,"STTD",2000-02-29,NA,"11:55:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-29 11:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
64,"SHR",2000-02-29,NA,"09:58:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-29 09:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
63,"SHR",2000-02-15,NA,"09:15:00","CLR",NA,NA,10.6,0.16,NA,NA,NA,NA,NA,2000-02-15 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
62,"STTD",2000-03-21,NA,"08:45:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-21 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3","Mar","",""
61,"STTD",2000-03-15,NA,"11:37:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-15 11:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3","Mar","",""
60,"STTD",2000-03-08,NA,"11:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-08 11:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3","Mar","",""
59,"STTD",2000-02-16,NA,"10:04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-16 10:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
58,"STTD",2000-02-25,NA,"10:36:00","CLR",NA,NA,11.1,NA,NA,NA,NA,NA,NA,2000-02-25 10:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
57,"STTD",2000-02-10,NA,"11:30:00","RAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-10 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
56,"SHR",2000-02-10,NA,"11:00:00","RAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","2","Feb","",""
54,"SHR",1999-04-08,NA,"08:00:00","RAN",NA,NA,NA,0.53,NA,NA,NA,NA,NA,1999-04-08 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
53,"SHR",1999-02-16,NA,"10:00:00","RAN",NA,NA,7.8,NA,NA,NA,NA,NA,NA,1999-02-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
52,"SHR",1999-06-07,NA,"09:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-06-07 09:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","6","Jun","",""
51,"SHR",1999-05-12,NA,"08:26:00","CLR",NA,NA,16.7,0.58,NA,NA,NA,NA,NA,1999-05-12 08:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
50,"SHR",1999-04-27,NA,"07:48:00","CLR",NA,NA,15,0.53,NA,NA,NA,NA,NA,1999-04-27 07:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
49,"SHR",1999-04-06,NA,"07:52:00","CLR",NA,NA,11.1,0.41,NA,NA,NA,NA,NA,1999-04-06 07:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
48,"SHR",1999-04-01,NA,"07:49:00","CLR",NA,NA,11.7,0.3,NA,NA,NA,NA,NA,1999-04-01 07:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
47,"SHR",1999-03-31,NA,"07:55:00","CLR",NA,NA,11.7,0.26,NA,NA,NA,NA,NA,1999-03-31 07:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
46,"SHR",1999-03-25,NA,"07:56:00","CLR",NA,NA,11,0.38,NA,NA,NA,NA,NA,1999-03-25 07:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
45,"SHR",1999-03-11,NA,"07:45:00","CLR",NA,NA,8.9,0.5,NA,NA,NA,NA,NA,1999-03-11 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
44,"SHR",1999-03-09,NA,"07:45:00","CLR",NA,NA,8.9,0.47,NA,NA,NA,NA,NA,1999-03-09 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
43,"SHR",1999-03-04,NA,"07:40:00","CLR",NA,NA,10.5,NA,NA,NA,NA,NA,NA,1999-03-04 07:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
42,"SHR",1999-03-02,NA,"08:05:00","CLR",NA,NA,10,NA,NA,NA,NA,NA,NA,1999-03-02 08:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
41,"SHR",1999-02-25,NA,"07:45:00","CLR",NA,NA,9.78,NA,NA,NA,NA,NA,NA,1999-02-25 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
40,"SHR",1999-02-24,NA,"08:23:00","CLR",NA,NA,9.4,NA,NA,NA,NA,NA,NA,1999-02-24 08:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
39,"SHR",1999-03-24,NA,"07:44:00","CLD",NA,NA,11.7,0.5,NA,NA,NA,NA,NA,1999-03-24 07:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
38,"SHR",1999-03-18,NA,"07:35:00","CLD",NA,NA,11.1,0.42,NA,NA,NA,NA,NA,1999-03-18 07:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
37,"SHR",1999-03-16,NA,"07:56:00","CLD",NA,NA,10.5,0.56,NA,NA,NA,NA,NA,1999-03-16 07:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
36,"SHR",1999-02-17,NA,"09:37:00","CLD",NA,NA,7.8,NA,NA,NA,NA,NA,NA,1999-02-17 09:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
35,"SHR",1999-04-14,NA,"07:45:00",NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,1999-04-14 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
34,"STTD",1999-02-16,NA,"13:10:00","RAN",NA,NA,8.6,0.32,NA,NA,NA,NA,NA,1999-02-16 13:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
33,"STTD",1999-04-16,NA,"09:15:00","CLR",NA,NA,18.3,0.29,NA,NA,NA,NA,NA,1999-04-16 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
32,"STTD",1999-04-14,NA,"09:22:00","CLR",NA,NA,17.2,0.16,NA,NA,NA,NA,NA,1999-04-14 09:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
31,"STTD",1999-04-01,NA,"09:28:00","CLR",NA,NA,12.2,0.17,NA,NA,NA,NA,NA,1999-04-01 09:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
30,"STTD",1999-03-31,NA,"09:45:00","CLR",NA,NA,11.7,0.16,NA,NA,NA,NA,NA,1999-03-31 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
29,"STTD",1999-03-11,NA,"09:28:00","CLR",NA,NA,9.4,0.32,NA,NA,NA,NA,NA,1999-03-11 09:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
28,"STTD",1999-03-09,NA,"09:45:00","CLR",NA,NA,9.4,0.28,NA,NA,NA,NA,NA,1999-03-09 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
27,"STTD",1999-03-04,NA,"10:00:00","CLR",NA,NA,11.7,0.19,NA,NA,NA,NA,NA,1999-03-04 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
26,"STTD",1999-03-02,NA,"09:45:00","CLR",NA,NA,10.2,0.27,NA,NA,NA,NA,NA,1999-03-02 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
25,"STTD",1999-02-25,NA,"09:45:00","CLR",NA,NA,10,0.24,NA,NA,NA,NA,NA,1999-02-25 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
24,"STTD",1999-06-07,NA,"11:50:00","CLR",NA,NA,21.7,NA,NA,NA,NA,NA,NA,1999-06-07 11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","6","Jun","",""
23,"STTD",1999-05-28,NA,"09:50:00","CLR",NA,NA,21.1,0.13,NA,NA,NA,NA,NA,1999-05-28 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
22,"STTD",1999-05-21,NA,"10:41:00","CLR",NA,NA,19.4,0.15,NA,NA,NA,NA,NA,1999-05-21 10:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
21,"STTD",1999-05-17,NA,"10:05:00","CLR",NA,NA,18.9,0.12,NA,NA,NA,NA,NA,1999-05-17 10:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
20,"STTD",1999-05-12,NA,"10:45:00","CLR",NA,NA,19.4,0.13,NA,NA,NA,NA,NA,1999-05-12 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
19,"STTD",1999-05-10,NA,"10:13:00","CLR",NA,NA,17.8,NA,NA,NA,NA,NA,NA,1999-05-10 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
18,"STTD",1999-05-07,NA,"11:15:00","CLR",NA,NA,17.8,0.14,NA,NA,NA,NA,NA,1999-05-07 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
17,"STTD",1999-04-30,NA,"12:00:00","CLR",NA,NA,15.5,0.17,NA,NA,NA,NA,NA,1999-04-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
16,"STTD",1999-04-29,NA,"13:23:00","CLR",NA,NA,15.2,0.14,NA,NA,NA,NA,NA,1999-04-29 13:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
15,"STTD",1999-04-23,NA,"09:30:00","CLR",NA,NA,17.8,0.18,NA,NA,NA,NA,NA,1999-04-23 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
14,"STTD",1999-04-22,NA,"09:40:00","CLR",NA,NA,17.7,0.18,NA,NA,NA,NA,NA,1999-04-22 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
13,"STTD",1999-04-19,NA,"09:30:00","CLR",NA,NA,18.9,0.16,NA,NA,NA,NA,NA,1999-04-19 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
12,"STTD",1999-04-08,NA,"10:00:00","CLD",NA,NA,12.2,0.18,NA,NA,NA,NA,NA,1999-04-08 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
11,"STTD",1999-04-06,NA,"09:35:00","CLD",NA,NA,10,0.13,NA,NA,NA,NA,NA,1999-04-06 09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","4","Apr","",""
10,"STTD",1999-03-25,NA,"09:49:00","CLD",NA,NA,13.9,0.17,NA,NA,NA,NA,NA,1999-03-25 09:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
9,"STTD",1999-03-24,NA,"09:24:00","CLD",NA,NA,13.9,0.16,NA,NA,NA,NA,NA,1999-03-24 09:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
8,"STTD",1999-03-18,NA,"09:25:00","CLD",NA,NA,13.3,NA,NA,NA,NA,NA,NA,1999-03-18 09:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
7,"STTD",1999-03-16,NA,"10:00:00","CLD",NA,NA,12.2,0.27,NA,NA,NA,NA,NA,1999-03-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","3","Mar","",""
6,"STTD",1999-02-24,NA,"11:15:00","CLD",NA,NA,9.6,0.21,NA,NA,NA,NA,NA,1999-02-24 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
5,"STTD",1999-02-17,NA,"12:30:00","CLD",NA,NA,9.4,0.26,NA,NA,NA,NA,NA,1999-02-17 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","2","Feb","",""
4,"STTD",1999-06-01,NA,"09:35:00","CLD",NA,NA,19.7,0.14,NA,NA,NA,NA,NA,1999-06-01 09:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","6","Jun","",""
3,"STTD",1999-05-03,NA,"13:04:00","CLD",NA,NA,16.1,0.18,NA,NA,NA,NA,NA,1999-05-03 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
2,"STTD",1999-05-05,NA,"10:14:00",NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,1999-05-05 10:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","5","May","",""
NA,"STTD",2020-02-10,3,"10:24:00","CLR","Ebb",1,9.5,0.21,513,729,7.84,10.5,24.5,2020-02-10 10:24:00,NA,1,"Difficult to hold light attenuation pole steady with gusty wind",NA,1,NA,10,636217,640000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-02-10,3,"10:24:00","CLR","Ebb",1,9.5,0.21,513,729,7.84,10.5,24.5,2020-02-10 10:24:00,NA,1,"Difficult to hold light attenuation pole steady with gusty wind",NA,1,NA,10,636217,640000,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-12-01,3,"09:55:00","CLR","Ebb",1,9.5,1.3,157,222,8.11,11.1,6.5,2020-12-01 09:55:00,NA,2,"Sealion on screwtrap sampled from Anchored boat",NA,1,NA,10,598702,6e+05,"Low",NA,500,"2020","12","Dec","",""
NA,"SHR",2020-11-30,3,"10:13:00","CLR","Ebb",1,9.9,3,105,147,7.46,10.76,4.7,2020-11-30 10:13:00,NA,1,"end of pole to handle for light attenuation",NA,1,NA,10,603427,598353,"Low",NA,500,"2020","11","Nov","",""
NA,"STTD",2020-11-17,1,"10:25:00","CLD","Ebb",1,12.3,2,155,204,8.07,10.5,3.8,2020-11-17 10:25:00,NA,2,"went to end of pole for 1% reading","corrected field crew",1,NA,10,603450,606000,"Low",NA,500,"2020","11","Nov","",""
NA,"SHR",2020-11-16,2,"10:25:00","CLD","Ebb",1,11.4,3,105,142,7.48,10.43,3.4,2020-11-16 10:25:00,NA,1,NA,NA,1,NA,10,605999,611900,"Low",NA,500,"2020","11","Nov","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"SHR",2020-02-11,1,"09:25:00","CLR","Ebb",1,9.7,0.5,153,216,7.63,10.91,13.1,2020-02-11 09:25:00,NA,1,NA,NA,1,NA,10,630105,636100,"Low",NA,500,"2020","2","Feb","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
NA,"STTD",2020-03-10,1,"09:51:00","CLR","Ebb",1,13.8,0.35,693,881,7.62,9.09,18.4,2020-03-10 09:51:00,NA,1,NA,NA,1,NA,10,612033,616000,"Low",NA,500,"2020","3","Mar","",""
