,event_id,Datetime,Date,Time,PhysicalDataID,Station,YSI,WeatherCode,Tide,FlowDirection,ConditionCode,VegetationRank,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,TowLocation,SampleVolume,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,LarvalDataID,FieldComments,LarvalCatchID,SpeciesCode,Stage,TL,FL,Count,LabComments,CommonName,ScientificName,TotalCountSpecies,LifeStage,LarvalLifeStage,CountIndividual,Flag_SAMP,Comment_SAMP,Flag_LAB,Comment_LAB
2153,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5674,TFS,L,6,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2154,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5675,TFS,L,5,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2155,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5676,TFS,L,6,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2156,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5677,TFS,L,7,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2157,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5678,TFS,L,5.5,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2158,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5679,TFS,L,6,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2159,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5680,TFS,L,5,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2160,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5681,TFS,L,4.5,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2161,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5682,TFS,L,4.5,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2162,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5683,TFS,L,6,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2163,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5684,TFS,L,6,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2164,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5685,TFS,L,NA,NA,5,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
2165,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5686,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2166,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5687,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2167,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5688,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2168,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5689,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2169,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5690,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2170,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5691,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2171,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5692,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2172,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5693,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2173,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5694,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2174,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5695,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2175,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5696,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2176,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5697,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2177,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5698,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2178,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5699,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2179,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5700,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2180,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5701,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2181,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5702,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2182,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5703,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2183,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5704,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2184,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5705,MSS,L,4.5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2185,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5706,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2186,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5707,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2187,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5708,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2188,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5709,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2189,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5710,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2190,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5711,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2191,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5712,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2192,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5713,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2193,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5714,MSS,L,5,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2194,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5715,MSS,L,4,NA,1,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2195,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5716,MSS,L,NA,NA,4,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
2196,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5717,LP,L,5,NA,1,NA,Logperch,Percina macrolepida,NA,NA,NA,NA,,,,
2197,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5718,LP,L,5,NA,1,NA,Logperch,Percina macrolepida,NA,NA,NA,NA,,,,
2198,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",5719,LP,L,5,NA,1,NA,Logperch,Percina macrolepida,NA,NA,NA,NA,,,,
2199,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6183,GOB,L,8,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2200,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6184,GOB,L,11,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2201,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6185,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2202,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6186,GOB,L,3,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2203,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6187,GOB,L,3.5,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2204,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6188,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2205,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6189,GOB,L,3,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2206,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6190,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2207,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6191,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2208,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6192,GOB,L,3.5,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2209,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6193,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2210,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6194,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2211,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6195,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2212,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6196,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2213,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6197,GOB,L,3.5,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2214,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6198,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2215,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6199,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
2216,STTD_2015-04-30 08:16:00,4/30/2015 8:16,4/30/2015,8:16:00,1071,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.19,663,NA,8.25,6.08,64.5,10,Low,439998,441000,Near_East,NA,NA,NA,NA,NA,2015,4,Apr,NA,NA,646,"ebb tide, some shade on East side",6200,GOB,L,4,NA,1,NA,Unidentified Goby,Gobiidae,NA,NA,NA,NA,,,,
